tweets,id,date,likes,retweets,clean_tweet,sentiment_negative,sentiment_positive,sentiment_neutral,subjectivity 
#NDC withdraw John Dramani Mahama. The corruption tag against your presidential candidate is too much . Even if he wins where is the credibility????,1204380184180342784,2019-12-10 12:39:46+00:00,0.0,0.0,ndc withdraw john dramani mahama corruption tag presidential candidate much even wins credibility,0.0,0.486,0.764,0.2
"John Dramani Mahama is weightless in terms of corruption fight. In fact, straw weight is even far advanced than him. Tweaaaaa",1204369835695788033,2019-12-10 11:58:39+00:00,0.0,0.0,john dramani mahama weightless terms corruption fight fact straw weight even far advanced tweaa,0.157,0.37,0.723,0.8
"L’ancien Président ghanéen John Dramani Mahama , superbement habillé en Pathé'O nous a rendu visite à notre show-room Infoline: +225 56 76 75 01 / 21 24 00 96 ",1204338733614542848,2019-12-10 09:55:04+00:00,1.0,0.0,john dramani mahama superbement en nous rendu visite notre showroom infoline,0.0,0.0,1.0,0.0
"The vice president of Ghana,Dr mahamud Bawumia hasn't been fairly to the former president of Ghana,His Excellency John Dramani Mahama. He never mentioned anything better things the former president has done for this country,why? ",1204306212264783872,2019-12-10 07:45:50+00:00,0.0,0.0,vice president mahamud bawumia hasnt fairly former president excellency john dramani mahama never mentioned anything better things former president done,0.101,0.31266666666666665,0.753,0.16666666666666666
les ghanéens vous attendent pour votre arrivée en 2020. salutations à Votre Majesté le chef de l'Etat John Dramani Mahama du président de la république du ghana-Suisse NDC-national Charman tout le meilleur.3ye zu.,1204281506862174208,2019-12-10 06:07:40+00:00,0.0,0.0,les vous attendent pour votre en salutations votre le chef de letat john dramani mahama du de la du ghanasuisse ndcnational charman tout le meilleur.3ye zu,0.057,0.0,0.943,0.0
As a minister it was your constitutional mandate to protect the public and the nation resources. How much did formal President John Dramani Mahama corrupted you before the Bauxite concession was given to them . Don't qualify to hold any public in Ghana . You are a disgrace lawyer,1204165706905989120,2019-12-09 22:27:31+00:00,0.0,0.0,minister constitutional mandate protect public nation resources much formal president john dramani mahama corrupted bauxite concession given dont qualify hold public ghana disgrace lawyer,0.115,0.16066666666666668,0.791,0.1111111111111111
@Hon_millsniiosa . I learnt you are a formal Ghana Bar association president. Do you analyse the Bauxite concession which was allocated to John Dramani Mahama Brother before it was signed as a minister and a lawyer. Secondly what were you thinking at that time .,1204163518523686913,2019-12-09 22:18:49+00:00,0.0,0.0,USER_MENTION learnt formal ghana bar association president analyse bauxite concession allocated john dramani mahama brother signed minister lawyer secondly thinking time,0.0,0.0,1.0,0.0
"S3 John Dramani Mahama b3 ba biom paaaaaa, anka wiasi nse3",1204159303273332737,2019-12-09 22:02:04+00:00,0.0,0.0,s3 john dramani mahama b3 ba biom paa anka wiasi nse3,0.0,0.0,1.0,0.0
"Aren't you going bonkers, I mean, mad to think that the Sleeping Moron with mucus dripping from the nostrils is nicer than H.E. John Dramani Mahama. Ask your father's doctor to treat you too. Bɔdamfoɔ ba. #TimeIsUp #TimeAso",1204072701993848836,2019-12-09 16:17:57+00:00,1.0,0.0,arent going bonkers mean mad think sleeping moron mucus dripping nostrils nicer h.e john dramani mahama ask fathers doctor treat ba timeisup timeaso,0.7851666666666667,0.181,0.613,0.8958333333333334
No journalist will die for exposing corruption under my watch. HE John Dramani Mahama,1204055830548680704,2019-12-09 15:10:54+00:00,2.0,0.0,journalist die exposing corruption watch john dramani mahama,0.5,0.0,0.5,0.0
.le EQUIPE TODAY.... JOHN DRAMANI MAHAMA more COMPETENT THAN NANA ADDO AND BAWUMIA COMBINED........,1203970848039800833,2019-12-09 09:33:13+00:00,2.0,0.0,le equipe today john dramani mahama competent nana addo bawumia combined,0.0,0.687,0.813,0.6666666666666666
"Between a president, John Dramani Mahama [@JDMahama] who has built an ultra-modern Airport (Terminal 3) recognizes globally as world class,...",1203969217684541445,2019-12-09 09:26:44+00:00,13.0,1.0,president john dramani mahama built ultramodern airport terminal recognizes globally world class,0.0,0.0,1.0,0.0
John dramani mahama achievement is unmatch,1203967574217822208,2019-12-09 09:20:12+00:00,1.0,0.0,john dramani mahama achievement unmatch,0.0,0.0,1.0,0.0
"""I leave it to history and time to judge my contribution towards Ghana"" - H.E John Dramani Mahama #JMLegacy #Go4JM",1203965922555432962,2019-12-09 09:13:39+00:00,4.0,0.0,leave history time judge contribution towards ghana h.e john dramani mahama jmlegacy go4jm,0.091,0.0,0.909,0.0
"##Ghanaians ##Ghana BAR Association ##Ghana National Association of Teachers ##THE CHURCH, You are to serve as advocates, non of these institutions has taken the Matter of John Dramani Mahama family and the Bauxite concession case to court. Give justice to Ghana",1203958807384248320,2019-12-09 08:45:22+00:00,0.0,0.0,bar association national association teachers church serve advocates non institutions taken matter john dramani mahama family bauxite concession case court give justice ghana,0.0,0.176,0.824,0.0
"##Ghana, Osah Mills , for minister of lands and forestry must face the law to answer why he gave a Bauxite concession amounting to $230Billion to John Dramani Mahama brother . This is the responsibility of the Justice system and parliament. All those involve must be prosecuted.",1203955569956151299,2019-12-09 08:32:30+00:00,0.0,0.0,osah mills minister lands forestry must face law answer gave bauxite concession amounting john dramani mahama brother responsibility justice system parliament involve must prosecuted,0.093,0.121,0.786,0.0
"According to John Dramani Mahama, you have to become president before you can criticise him. I've never come a across a former president who is so arrogant and intolerant in my life. Well Dr. Bawumia has been acting... https://www.facebook.com/671469652/posts/10158135552954653/",1203766318396248064,2019-12-08 20:00:29+00:00,2.0,0.0,according john dramani mahama become president criticise ive never come across former president arrogant intolerant life well dr bawumia acting URL,0.233,0.08,0.687,0.0
Wherever Yaaanom mention Karpower just give honor and praise to JM if common relocation can call for so much celebration and self aggrandizement then the one who secured it for Ghana JM deserves more ... God bless you John Dramani Mahama ,1203690705568354304,2019-12-08 15:00:02+00:00,0.0,0.0,wherever yaanom mention karpower give honor praise jm common relocation call much celebration self aggrandizement one secured ghana jm deserves god bless john dramani mahama,0.04999999999999999,0.419,0.581,0.35
#nanaaddodanquah #YearOfReturn #johndramanimahama #DonaldTrump #SaveOurData #dropthatchamber #bringtheloveback,1203685321252188162,2019-12-08 14:38:38+00:00,0.0,0.0,nanaaddodanquah yearofreturn johndramanimahama donaldtrump saveourdata dropthatchamber bringtheloveback,0.0,0.0,1.0,0.0
"NDC with the numerous corruption tag against your presidential candidate John Dramani Mahama, where is the credibility. And what message is he going to tell voters .",1203649109397245957,2019-12-08 12:14:45+00:00,0.0,0.0,ndc numerous corruption tag presidential candidate john dramani mahama credibility message going tell voters,0.0,0.0,1.0,0.5
Yeah the same thing applies to You and H.E John Dramani Mahama..Forca NDC,1203612184670027776,2019-12-08 09:48:01+00:00,11.0,0.0,yeah thing applies h.e john dramani mahama forca ndc,0.0,0.216,0.784,0.0
"#HappyBirthdayJM #JMat61 HE John Dramani Mahama consultative meeting with the leadership of the Federation of Muslim Councils in their office in Bubuashie, Accra.",1203593368422498304,2019-12-08 08:33:15+00:00,1.0,0.0,happybirthdayjm jmat61 john dramani mahama consultative meeting leadership federation muslim councils office bubuashie accra,0.0,0.0,1.0,0.0
Lol that is the good work of the great John Dramani Mahama ,1203570896105025537,2019-12-08 07:03:57+00:00,7.0,0.0,lol good work great john dramani mahama,0.0,1.4766666666666666,0.29,0.6833333333333332
"John Dramani Mahama, Ghana is waiting for you to take the presidency back comes 2020. Bit we need to work hard. Adopt a branch!!!!",1203325298407886848,2019-12-07 14:48:02+00:00,0.0,0.0,john dramani mahama ghana waiting take presidency back comes bit need work hard adopt branch,0.23283333333333334,0.106,0.807,0.2708333333333333
“ John Dramani Mahama is an incompetent nice man.” ~ Dr. Mahamudu Bawumia. Me: Rastaman throw one stone .,1203320273187069952,2019-12-07 14:28:04+00:00,0.0,0.0,john dramani mahama incompetent nice dr mahamudu bawumia rastaman throw one stone,0.195,0.301,0.629,0.6833333333333333
I love this man call H.E. JOHN DRAMANI MAHAMA. #TIMEISUP #TimeAso,1203316033018306561,2019-12-07 14:11:13+00:00,1.0,1.0,love man call h.e john dramani mahama timeisup timeaso,0.0,0.844,0.656,0.6
National Democratic Congress. If you don't change John Dramani Mahama 2024 which is your target will not materialized. John Dramani Mahama image is tainted with corruption.,1203287431635783680,2019-12-07 12:17:34+00:00,0.0,0.0,national democratic congress dont change john dramani mahama target materialized john dramani mahama image tainted corruption,0.0,0.0,1.0,0.0
Next year by this time Ghanaians will vote massively for His Excellency JOHN DRAMANI MAHAMA as Ghana's president . Don't be left http://out.Be part of the people who are going to make history with PRESIDENT JOHN DRAMANI MAHAMAs.,1203259416465858560,2019-12-07 10:26:15+00:00,4.0,2.0,next year time ghanaians vote massively excellency john dramani mahama ghanas president dont left URL part people going make history president john dramani mahamas,0.0,0.132,0.868,0.3333333333333333
Happy birthday to former president of Ghana.. President John Dramani Mahama. May your dreams find fulfilment .#johnmahama #presidentmahama #presidentofghana,1203039014401511424,2019-12-06 19:50:27+00:00,0.0,0.0,happy birthday former president ghana president john dramani mahama may dreams find fulfilment johnmahama presidentmahama presidentofghana,0.0,0.714,0.686,0.5
Improving and modernising agriculture was one of His Excellency John Dramani Mahama 39;s flagship projects. A lot of resources and... https://is.gd/zjmTw3,1203032139211558912,2019-12-06 19:23:07+00:00,0.0,0.0,improving modernising agriculture one excellency john dramani mahama flagship projects lot resources URL,0.0,0.435,0.565,0.0
Former-President-HE-John-Dramani-Mahama-has-charged-Ghanaians-to-eat-what-we-grow-in-order-to-improve-the-Agric-sector-of-the-economy https://is.gd/cVkJkz,1202993369279909889,2019-12-06 16:49:04+00:00,0.0,0.0,formerpresidenthejohndramanimahamahaschargedghanaianstoeatwhatwegrowinordertoimprovetheagricsectoroftheeconomy URL,0.0,0.0,1.0,0.0
"Happy farmers day to all our gallant farmers in Ghana. Please, vote out Nana Akufo corrupt Addo in 2020. Vote for John Dramani Mahama in 7 Dec,2020. For free fertilizer for more production and profit. ",1202981522195828737,2019-12-06 16:01:59+00:00,3.0,1.0,happy farmers day gallant farmers ghana please vote nana akufo corrupt addo vote john dramani mahama free fertilizer production profit,0.0,0.7313333333333334,0.502,0.9333333333333332
"He is on course as he's clearing the over billion mess John Dramani Mahama @JDMahama left for him. Teacher unions are embarking on strike on Monday 9th December, 2019 because 0f arrears owned them from 2012 to 2016.",1202967874521972738,2019-12-06 15:07:46+00:00,0.0,0.0,course hes clearing billion mess john dramani mahama USER_MENTION left teacher unions embarking strike monday december arrears owned,0.2875,0.0,0.8,0.0875
Former President John Dramani Mahama has stressed the need for the Ghana EXIM Bank to improve investment in the Agriculture Sector.... https://is.gd/TlmfoM,1202951353179328513,2019-12-06 14:02:07+00:00,0.0,0.0,former president john dramani mahama stressed need ghana exim bank improve investment agriculture sector URL,0.131,0.158,0.71,0.0
FRAMERS MATTER SO MUCH TO JOHN MAHAMA AND THE NDC Improving and modernising agriculture was one of His Excellency John Dramani Mahama's flagship projects. A lot of resources and effort were put into agriculture... https://www.facebook.com/100001126301207/posts/2535184066529112/,1202937858069282822,2019-12-06 13:08:29+00:00,0.0,0.0,framers matter much john mahama ndc improving modernising agriculture one excellency john dramani mahamas flagship projects lot resources effort put agriculture URL,0.0,0.528,0.672,0.2
"We can generate greater interest in agriculture, especially among young Ghanaians, when they have the assurance of affordable credit facilities, ready purchase, improved pricing and value addition."" ~ John Dramani Mahama #JMLegacy Happy Farmers' Day",1202902090303070213,2019-12-06 10:46:21+00:00,0.0,0.0,generate greater interest agriculture especially among young ghanaians assurance affordable credit facilities ready purchase improved pricing value addition john dramani mahama jmlegacy happy farmers day,0.0,0.8859999999999999,0.434,0.6799999999999999
"Photographs from our consultative meeting with the leadership of the Federation of Muslim Councils in their office in Bubuashie, Accra. ~~~ H.E John Dramani Mahama ~~~ #RescueMission #NDC2020 #JM2020",1202659946338410496,2019-12-05 18:44:10+00:00,0.0,0.0,photographs consultative meeting leadership federation muslim councils office bubuashie accra h.e john dramani mahama rescuemission ndc2020 jm2020,0.0,0.0,1.0,0.0
"Trust me if Nana Addo or John Dramani Mahama and Obama from U.S.A if de are out to fooshegu electoral area to Conters Hon Ibrahim Baba for this year assembly election believe me de are going to loss de election, ",1202644684591513601,2019-12-05 17:43:31+00:00,0.0,0.0,trust nana addo john dramani mahama obama u.s.a de fooshegu electoral area conters hon ibrahim baba year assembly election believe de going loss de election,0.08,0.115,0.804,0.0
"HE John Dramani Mahama consultative meeting with the leadership of the Federation of Muslim Councils in their office in Bubuashie, Accra.",1202636651190784001,2019-12-05 17:11:36+00:00,13.0,0.0,john dramani mahama consultative meeting leadership federation muslim councils office bubuashie accra,0.0,0.0,1.0,0.0
Joe Biden described Donald J. Trump as “dangerously incompetent” and I’m wondering whether he knows John Dramani Mahama,1202558640152072192,2019-12-05 12:01:36+00:00,0.0,0.0,joe biden described donald j trump wondering whether knows john dramani mahama,0.0,0.0,1.0,0.0
"JM SETS THE RECORD STRAIGHT ""On the issue of election of MMDCEs, we did not achieve consensus"" -His Excellency John Dramani Mahama @CheEsquire @babamusah08 @JDMahama @Die4TheTruth @askattuh @ElikemKotoko",1202545110925369345,2019-12-05 11:07:51+00:00,6.0,1.0,jm sets record straight issue election mmdces achieve consensus excellency john dramani mahama USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION,0.0,0.441,0.759,0.4
The John Dramani Mahama Government in 2021; will Continue to train young people in commercial and modern greenhouse vegetable production; • Adopt irradiation technology in the reduction of post-harvest losses;... https://www.facebook.com/100000545280728/posts/3125472974147515/,1202492927299260416,2019-12-05 07:40:29+00:00,4.0,2.0,john dramani mahama government continue train young people commercial modern greenhouse vegetable production adopt irradiation technology reduction postharvest losses URL,0.121,0.17600000000000002,0.804,0.2333333333333333
"Try as I have, I have been unable to recover from the list of projects in the green book the non-existent bridge that was almost 90% complete by the former president John Dramani Mahama. Aside the $6M you stole, you're also a liar? Eii ",1202435294890483714,2019-12-05 03:51:29+00:00,0.0,0.0,try unable recover list projects green book nonexistent bridge almost complete former president john dramani mahama aside stole youre also liar eii,0.28600000000000003,0.0,0.864,0.30000000000000004
#AfrobarometerReport Even John Dramani Mahama knows H.E Nana Addo Dankwa Akufo-Addo is not corrupt. #TheChangeWeVotedFor #4More4Nana – at Fidelity Bank,1202263628289839104,2019-12-04 16:29:20+00:00,6.0,2.0,afrobarometerreport even john dramani mahama knows h.e nana addo dankwa akufoaddo corrupt thechangewevotedfor fidelity bank,0.5,0.0,1.0,1.0
Operations #saveourdata #johndramanimahama #nanaaddodanquah #bringloveback,1202252201890070528,2019-12-04 15:43:56+00:00,0.0,0.0,operations saveourdata johndramanimahama nanaaddodanquah bringloveback,0.0,0.0,1.0,0.0
"John Dramani Mahama asked same,but you came in with lies and succeeded in getting Ghanaians to vote for you. What is it that you are seeking a mandate renewal for ? Ghanaians are tired of you . Enough! ",1202233648533196800,2019-12-04 14:30:12+00:00,0.0,0.0,john dramani mahama asked came lies succeeded getting ghanaians vote seeking mandate renewal ghanaians tired enough,0.465,0.13,0.605,0.6
Impact 2019 at the Action Chapel International@John Dramani Mahama. The Incoming President of Ghana come 2021! ,1202178944851726336,2019-12-04 10:52:50+00:00,4.0,0.0,impact action chapel internationalUSER_MENTION dramani mahama incoming president ghana come,0.0,0.1,1.0,0.1
"Ex Prez John Dramani Mahama accuses government of misappropriating the Zongo Development Funds. “We don’t want to come and put up a ‘romantic’ Zongo Development Fund for show and use it to make football pitches for people to play, teach our women how to cook waakye among other""",1202159106888478720,2019-12-04 09:34:00+00:00,0.0,0.0,ex prez john dramani mahama accuses government misappropriating zongo development funds want come put zongo development fund show use make football pitches people play teach women cook waakye among,0.075,0.115,0.81,0.0
#AfrobarometerReport Even John Dramani Mahama knows H.E Nana Addo Dankwa Akufo-Addo is not corrupt. #TheChangeWeVotedFor #4More4Nana – at Mankessim,1202140738844266497,2019-12-04 08:21:01+00:00,5.0,0.0,afrobarometerreport even john dramani mahama knows h.e nana addo dankwa akufoaddo corrupt thechangewevotedfor mankessim,0.5,0.0,1.0,1.0
#IseeChangeComingToGhana John Dramani Mahama is winning the hearts of floating voter's in Ghana.,1201984315258789888,2019-12-03 21:59:27+00:00,0.0,0.0,iseechangecomingtoghana john dramani mahama winning hearts floating voters ghana,0.0,0.798,0.702,0.75
"John Dramani Mahama appeals to thousands of Ghanaians each day through his humility, track record of unprecedented social infrastructure, truthfulness, and honesty. He never lied his way to power as his unfortunate successor. #IseeChangeComingToGhana",1201983866107564033,2019-12-03 21:57:40+00:00,0.0,0.0,john dramani mahama appeals thousands ghanaians day humility track record unprecedented social infrastructure truthfulness honesty never lied way power unfortunate successor iseechangecomingtoghana,0.1,0.37744444444444447,0.567,0.6555555555555556
"Tune in to TV xyz this and every Tuesday and Thursday at 8.00pm and watch a playback of NDC Flagbearer, John Dramani Mahama’s activities, programmes and speeches. ",1201945507368714240,2019-12-03 19:25:14+00:00,0.0,0.0,tune tv xyz every tuesday thursday watch playback ndc flagbearer john dramani activities programmes speeches,0.0,0.0,1.0,0.0
HRH Oscar Yao Doe Showers Unconditional Praise On John Dramani Mahama https://tmghlive.com/hrh-oscar-yao-doe-8/,1201912168712736769,2019-12-03 17:12:46+00:00,1.0,0.0,hrh oscar yao doe showers unconditional praise john dramani mahama URL,0.0,0.265,0.735,0.0
But your favourite John Dramani Mahama and his NDC aren’t the cure to our sickness tbvh...,1201818145054437376,2019-12-03 10:59:09+00:00,0.0,0.0,favourite john dramani mahama ndc cure sickness tbvh,0.0,0.0,1.0,0.0
JOHN DRAMANI MAHAMA . #JM2020,1201817885502529536,2019-12-03 10:58:07+00:00,14.0,5.0,john dramani mahama jm2020,0.0,0.0,1.0,0.0
"Nanahemaa Abigee HellisReal Vimladyjnradenta The president did nothing in this case of building the court complex to merit a praise from you or any other. The former president, John Dramani Mahama started this... https://www.facebook.com/557643321/posts/10158093960078322/",1201813724320784384,2019-12-03 10:41:35+00:00,0.0,0.0,nanahemaa abigee hellisreal vimladyjnradenta president nothing case building court complex merit praise former president john dramani mahama started URL,0.15,0.274,0.726,0.2
"Sharaf Mahama, one of the sons of former President John Dramani Mahama, has been spotted in new photos and a video hanging out with his girlfriend. #yennews #Efawohoben #Fantasygold https://yen.com.gh/139565-mahamas-son-sharaf-flaunts-beautiful-girlfriend-photos-video.html?fbclid=IwAR27GZLmGo--AuJCDlJYYBSi1k9q0tKcbqFZNmASbBYNLYCxJOK7aRKnMzI",1201796175160119297,2019-12-03 09:31:51+00:00,12.0,0.0,sharaf mahama one sons former president john dramani mahama spotted new photos video hanging girlfriend yennews efawohoben fantasygold URL,0.0,0.06818181818181818,1.0,0.22727272727272727
It was about John Dramani Mahama. Otherwise why cancel it because Mahama promised to vote YES and changed his mind to vote NO? ,1201789873474195456,2019-12-03 09:06:48+00:00,0.0,1.0,john dramani mahama otherwise cancel mahama promised vote yes changed mind vote,0.123,0.321,0.556,0.0
"MAHAMA NDC HAWKS ASSAULT REV. OWUSU BEMPAH AT ASSEMBLIES OF GOD CHURCH ===================== Former president John Dramani Mahama and his NDC Hawks today, December 1, 2019 disrupted church activities at the... https://www.facebook.com/abraham.sagoesenior/posts/3143420152341995",1201583983999537156,2019-12-02 19:28:40+00:00,0.0,0.0,mahama ndc hawks assault rev owusu bempah assemblies god church former president john dramani mahama ndc hawks today december disrupted church activities URL,0.141,0.078,0.781,0.0
Why this unwarranted attacks from John Boadu on the person of John Dramani Mahama? Let's be serious for once.,1201568704527552514,2019-12-02 18:27:57+00:00,3.0,2.0,unwarranted attacks john boadu person john dramani mahama lets serious,0.6773333333333333,0.0,0.656,0.6666666666666666
HE John Dramani Mahama,1201526945005162501,2019-12-02 15:42:01+00:00,0.0,0.0,john dramani mahama,0.0,0.0,1.0,0.0
"2/3 ...their Excellencies Jerry John Rawlings, John Agyekum Kufuor, and John Dramani Mahama, at Jubilee House, to seek their views and counsel on these issues.I came away from that meeting with the view that there was consensus amongst us....",1201500152495771649,2019-12-02 13:55:33+00:00,0.0,0.0,excellencies jerry john rawlings john agyekum kufuor john dramani mahama jubilee house seek views counsel issues.i came away meeting view consensus amongst us,0.0,0.134,0.866,0.0
"Their Excellencies Jerry John Rawlings, John Agyekum Kufuor, and John Dramani Mahama, were at the Jubilee House, in a meeting with the President @NAkufoAddo to seek their views and counsel on political parties participating in district assembly level elections. The ""U-Turn""",1201495599662739457,2019-12-02 13:37:28+00:00,5.0,0.0,excellencies jerry john rawlings john agyekum kufuor john dramani mahama jubilee house meeting president USER_MENTION seek views counsel political parties participating district assembly level elections uturn,0.0,0.203,0.797,0.1
"John Rawlings, John Agyekum Kufuor, and John Dramani Mahama, at Jubilee House, to seek their views and counsel on these issues.I came away from that meeting with the view that there was consensus amongst us that the time had come for political parties to participate",1201495480334790666,2019-12-02 13:36:59+00:00,0.0,0.0,john rawlings john agyekum kufuor john dramani mahama jubilee house seek views counsel issues.i came away meeting view consensus amongst us time come political parties participate,0.0,0.097,0.903,0.1
"... the first , second and fourth presidents of the Fourth Republic , their Excellencies Jerry John Rawlings, John Agyekum Kufuor, and John Dramani Mahama, at Jubilee House, to seek their views and counsel on these issues.",1201481261077925889,2019-12-02 12:40:29+00:00,2.0,0.0,first second fourth presidents fourth republic excellencies jerry john rawlings john agyekum kufuor john dramani mahama jubilee house seek views counsel issues,0.0,0.2015,0.861,0.08333333333333333
"..,their Excellencies Jerry John Rawlings, John Agyekum Kufuor, and John Dramani Mahama, at Jubilee House, to seek their views and counsel on these issues.(2/3) #TheAlternativeIsEmpty #SayNoToConMahama",1201468160819499008,2019-12-02 11:48:26+00:00,3.0,0.0,excellencies jerry john rawlings john agyekum kufuor john dramani mahama jubilee house seek views counsel thealternativeisempty saynotoconmahama,0.0,0.175,0.825,0.0
Humiliation and tolerance of our president John Dramani Mahama ,1201460398064652288,2019-12-02 11:17:35+00:00,4.0,0.0,humiliation tolerance president john dramani mahama,0.374,0.222,0.404,0.0
The respect tolerance and humility of president John Dramani Mahama Is a virtue every politician must pray for ,1201460134268035073,2019-12-02 11:16:32+00:00,6.0,0.0,respect tolerance humility president john dramani mahama virtue every politician must pray,0.0,0.565,0.435,0.0
", the first , second and fourth presidents of the Fourth Republic , their Excellencies Jerry John Rawlings, John Agyekum Kufuor, and John Dramani Mahama, at Jubilee House, to seek their views and counsel on these issues. @JDMahama is a traitor with his @NDCOfficialGh @AbbanyawYaw",1201459116738265089,2019-12-02 11:12:30+00:00,0.0,0.0,first second fourth presidents fourth republic excellencies jerry john rawlings john agyekum kufuor john dramani mahama jubilee house seek views counsel issues USER_MENTION traitor USER_MENTION USER_MENTION,0.0,0.1825,0.88,0.08333333333333333
"2. ...Their Excellencies Jerry John Rawlings, John Agyekum Kufuor, and John Dramani Mahama, at Jubilee House, to seek their views and counsel on these issues. @Generals_Creed @opoofo @stangleo @royaltcafe2012 @Clickmanteaw @empressbaakop3 @QwajoJedidiah @NanaAnsah20 @IssifuLina",1201441648384847874,2019-12-02 10:03:05+00:00,0.0,0.0,excellencies jerry john rawlings john agyekum kufuor john dramani mahama jubilee house seek views counsel issues USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION,0.0,0.124,0.876,0.0
"2/3 ...their Excellencies Jerry John Rawlings, John Agyekum Kufuor, and John Dramani Mahama, at Jubilee House, to seek their views and counsel on these issues.I came away from that meeting with the view that there was consensus amongst us....",1201439643792805889,2019-12-02 09:55:07+00:00,0.0,0.0,excellencies jerry john rawlings john agyekum kufuor john dramani mahama jubilee house seek views counsel issues.i came away meeting view consensus amongst us,0.0,0.134,0.866,0.0
", their Excellencies Jerry John Rawlings, John Agyekum Kufuor, and John Dramani Mahama, at Jubilee House, to seek their views and counsel on these issues.I came away from that meeting with the view that there was consensus amongst us .......",1201436503752265728,2019-12-02 09:42:38+00:00,0.0,0.0,excellencies jerry john rawlings john agyekum kufuor john dramani mahama jubilee house seek views counsel issues.i came away meeting view consensus amongst us,0.0,0.134,0.866,0.0
"..,their Excellencies Jerry John Rawlings, John Agyekum Kufuor, and John Dramani Mahama, at Jubilee House, to seek their views and counsel on these issues.(2/3) #TheAlternativeIsEmpty #SayNoToConMahama",1201434209891627009,2019-12-02 09:33:31+00:00,0.0,0.0,excellencies jerry john rawlings john agyekum kufuor john dramani mahama jubilee house seek views counsel thealternativeisempty saynotoconmahama,0.0,0.175,0.825,0.0
"..,their Excellencies Jerry John Rawlings, John Agyekum Kufuor, and John Dramani Mahama, at Jubilee House, to seek their views and counsel on these issues.(2/3) #TheAlternativeIsEmpty #SayNoToConMahama",1201432992478093312,2019-12-02 09:28:41+00:00,0.0,0.0,excellencies jerry john rawlings john agyekum kufuor john dramani mahama jubilee house seek views counsel thealternativeisempty saynotoconmahama,0.0,0.175,0.825,0.0
"their Excellencies Jerry John Rawlings, John Agyekum Kufuor, and John Dramani Mahama, at Jubilee House, to seek their views and counsel on these issues.I came away from that meeting with the view that there was consensus amongst us that the time had come for political parties to",1201432796247527425,2019-12-02 09:27:54+00:00,0.0,0.0,excellencies jerry john rawlings john agyekum kufuor john dramani mahama jubilee house seek views counsel issues.i came away meeting view consensus amongst us time come political parties,0.0,0.196,0.804,0.1
"..,their Excellencies Jerry John Rawlings, John Agyekum Kufuor, and John Dramani Mahama, at Jubilee House, to seek their views and counsel on these issues.(2/3) #TheAlternativeIsEmpty #SayNoToConMahama",1201431596433387521,2019-12-02 09:23:08+00:00,1.0,0.0,excellencies jerry john rawlings john agyekum kufuor john dramani mahama jubilee house seek views counsel thealternativeisempty saynotoconmahama,0.0,0.175,0.825,0.0
"....John Agyekum Kufuor, and John Dramani Mahama, at Jubilee House, to seek their views and counsel on these issues.I came away from that meeting with the view that there was consensus amongst us that the time had come for political ....",1201429111752794113,2019-12-02 09:13:16+00:00,0.0,0.0,john agyekum kufuor john dramani mahama jubilee house seek views counsel issues.i came away meeting view consensus amongst us time come political,0.0,0.0,1.0,0.1
"..,their Excellencies Jerry John Rawlings, John Agyekum Kufuor, and John Dramani Mahama, at Jubilee House, to seek their views and counsel on these issues.(2/3) #TheAlternativeIsEmpty #SayNoToConMahama",1201427124718059520,2019-12-02 09:05:22+00:00,0.0,0.0,excellencies jerry john rawlings john agyekum kufuor john dramani mahama jubilee house seek views counsel thealternativeisempty saynotoconmahama,0.0,0.175,0.825,0.0
"..,their Excellencies Jerry John Rawlings, John Agyekum Kufuor, and John Dramani Mahama, at Jubilee House, to seek their views and counsel on these issues.(2/3) #TheAlternativeIsEmpty #SayNoToConMahama",1201426429000507392,2019-12-02 09:02:36+00:00,3.0,1.0,excellencies jerry john rawlings john agyekum kufuor john dramani mahama jubilee house seek views counsel thealternativeisempty saynotoconmahama,0.0,0.175,0.825,0.0
"their Excellencies Jerry John Rawlings, John Agyekum Kufuor, and John Dramani Mahama, at Jubilee House, to seek their views and counsel on these issues.I came away from that meeting with the view that there was consensus amongst us that the time had come for political 2/3 ",1201425676710092800,2019-12-02 08:59:37+00:00,0.0,0.0,excellencies jerry john rawlings john agyekum kufuor john dramani mahama jubilee house seek views counsel issues.i came away meeting view consensus amongst us time come political,0.0,0.12,0.88,0.1
"John Agyekum Kufuor, and John Dramani Mahama, at Jubilee House, to seek their views and counsel on these issues.I came away from that meeting with the view that there was consensus amongst us that the time had come for political parties to",1201425372316868608,2019-12-02 08:58:24+00:00,1.0,0.0,john agyekum kufuor john dramani mahama jubilee house seek views counsel issues.i came away meeting view consensus amongst us time come political parties,0.0,0.109,0.891,0.1
", John Agyekum Kufuor, and John Dramani Mahama, at Jubilee House, to seek their views and counsel on these issues.I came away from that meeting with the view that there was consensus amongst us that the time had come for political parties to",1201389510149443584,2019-12-02 06:35:54+00:00,0.0,0.0,john agyekum kufuor john dramani mahama jubilee house seek views counsel issues.i came away meeting view consensus amongst us time come political parties,0.0,0.109,0.891,0.1
