tweets,id,date,source,likes,retweets,clean_tweet,sentiment_negative,sentiment_positive,sentiment_neutral,subjectivity 
RT @Kev_Mens: Nana Akuffo-Addo said https://t.co/vgUF56RvHl,1.2469804542317404e+18,Mon Apr 06 01:58:02 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,288.0,USER_MENTION nana akuffoaddo said URL,0.0,0.0,1.0,0.0
"RT @AsieduMends: “This Too Shall Pass “ -H.E Nana Addo Danquah Akuffo Addo 

Quote of the week ❤️😁🇬🇭🔥🔥🔥 https://t.co/jeH4mjFNOZ",1.246980331158352e+18,Mon Apr 06 01:57:33 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,158.0,USER_MENTION shall pass h.e nana addo danquah akuffo addo quote week URL,0.0,0.0,1.0,0.0
RT @Kev_Mens: Nana Akuffo-Addo said https://t.co/vgUF56RvHl,1.246980189701247e+18,Mon Apr 06 01:56:59 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,288.0,USER_MENTION nana akuffoaddo said URL,0.0,0.0,1.0,0.0
"RT @AsieduMends: “This Too Shall Pass “ -H.E Nana Addo Danquah Akuffo Addo 

Quote of the week ❤️😁🇬🇭🔥🔥🔥 https://t.co/jeH4mjFNOZ",1.246980044582531e+18,Mon Apr 06 01:56:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,158.0,USER_MENTION shall pass h.e nana addo danquah akuffo addo quote week URL,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469799992294523e+18,Mon Apr 06 01:56:14 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
RT @Kev_Mens: Nana Akuffo-Addo said https://t.co/vgUF56RvHl,1.246979979121963e+18,Mon Apr 06 01:56:09 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,288.0,USER_MENTION nana akuffoaddo said URL,0.0,0.0,1.0,0.0
RT @OtiAdjei: Together let us ensure that the scourge of this virus becomes nothing but a temporary blip on the fortunes of this country :…,1.2469799254349455e+18,Mon Apr 06 01:55:56 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,121.0,USER_MENTION together let us ensure scourge virus becomes nothing temporary blip fortunes country,0.0,0.178,0.822,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.246979703124222e+18,Mon Apr 06 01:55:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
RT @daddys_girlT: The way Nana Akuffo Addo is performing so far dierr unless NDC send 1000 ghc momo to every Ghanaian citizen o because eei…,1.246979690474193e+18,Mon Apr 06 01:55:00 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,179.0,USER_MENTION way nana akuffo addo performing far dierr unless ndc send ghc momo every ghanaian citizen,0.0,0.1,1.0,1.0
RT @moen_tis: Nana Akuffo-Addo ankasa if it be am he lead the heist for the bank of Spain like them finish kyeer!!,1.2469795905575117e+18,Mon Apr 06 01:54:36 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,256.0,USER_MENTION nana akuffoaddo ankasa lead heist bank spain like finish kyeer,0.0,0.2,0.8,0.0
RT @OtiAdjei: Together let us ensure that the scourge of this virus becomes nothing but a temporary blip on the fortunes of this country :…,1.2469794776258642e+18,Mon Apr 06 01:54:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,121.0,USER_MENTION together let us ensure scourge virus becomes nothing temporary blip fortunes country,0.0,0.178,0.822,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469792903376118e+18,Mon Apr 06 01:53:25 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469792614723092e+18,Mon Apr 06 01:53:18 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469790239363277e+18,Mon Apr 06 01:52:21 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @gyimimuhene: Mahama: Akuffo Addo why are you doing this things 😭
Nana Addo: One person one handkerchief😂 https://t.co/0AWmxTYcDe",1.2469789640205558e+18,Mon Apr 06 01:52:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,20.0,USER_MENTION mahama akuffo addo things nana addo one person one URL,0.0,0.0,1.0,0.0
"RT @AsieduMends: “This Too Shall Pass “ -H.E Nana Addo Danquah Akuffo Addo 

Quote of the week ❤️😁🇬🇭🔥🔥🔥 https://t.co/jeH4mjFNOZ",1.246978855891538e+18,Mon Apr 06 01:51:41 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,158.0,USER_MENTION shall pass h.e nana addo danquah akuffo addo quote week URL,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469786358584115e+18,Mon Apr 06 01:50:49 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469785466120315e+18,Mon Apr 06 01:50:27 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
RT @Kev_Mens: Nana Akuffo-Addo said https://t.co/vgUF56RvHl,1.2469784543582863e+18,Mon Apr 06 01:50:05 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,288.0,USER_MENTION nana akuffoaddo said URL,0.0,0.0,1.0,0.0
RT @moen_tis: Nana Akuffo-Addo ankasa if it be am he lead the heist for the bank of Spain like them finish kyeer!!,1.2469783752159928e+18,Mon Apr 06 01:49:47 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,256.0,USER_MENTION nana akuffoaddo ankasa lead heist bank spain like finish kyeer,0.0,0.2,0.8,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469783637613486e+18,Mon Apr 06 01:49:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469776472315453e+18,Mon Apr 06 01:46:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.246977504482599e+18,Mon Apr 06 01:46:19 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
RT @Kev_Mens: Nana Akuffo-Addo said https://t.co/vgUF56RvHl,1.246977150894461e+18,Mon Apr 06 01:44:55 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,288.0,USER_MENTION nana akuffoaddo said URL,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469769853242327e+18,Mon Apr 06 01:44:15 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
RT @Kev_Mens: Nana Akuffo-Addo said https://t.co/vgUF56RvHl,1.2469769278959002e+18,Mon Apr 06 01:44:01 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,288.0,USER_MENTION nana akuffoaddo said URL,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469769082664837e+18,Mon Apr 06 01:43:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
RT @Kev_Mens: Nana Akuffo-Addo said https://t.co/vgUF56RvHl,1.2469767274165494e+18,Mon Apr 06 01:43:14 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,288.0,USER_MENTION nana akuffoaddo said URL,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469767100981576e+18,Mon Apr 06 01:43:10 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @futuristkwabena: @quasiadu @Amegaxi The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa…",1.2469766418400952e+18,Mon Apr 06 01:42:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,9.0,USER_MENTION USER_MENTION USER_MENTION president akuffo addo wearing yaw donkor akoa som som,0.0,0.0,1.0,0.0
Nana Addo Dankwa Akuffo Addo.🇬🇭❤️,1.2469766360981627e+18,Mon Apr 06 01:42:52 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6.0,0.0,nana addo dankwa akuffo,0.0,0.0,1.0,0.0
RT @daddys_girlT: The way Nana Akuffo Addo is performing so far dierr unless NDC send 1000 ghc momo to every Ghanaian citizen o because eei…,1.246976260510802e+18,Mon Apr 06 01:41:22 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,179.0,USER_MENTION way nana akuffo addo performing far dierr unless ndc send ghc momo every ghanaian citizen,0.0,0.1,1.0,1.0
RT @Kev_Mens: Nana Akuffo-Addo said https://t.co/vgUF56RvHl,1.2469760920591647e+18,Mon Apr 06 01:40:42 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,288.0,USER_MENTION nana akuffoaddo said URL,0.0,0.0,1.0,0.0
RT @moen_tis: Nana Akuffo-Addo ankasa if it be am he lead the heist for the bank of Spain like them finish kyeer!!,1.2469759479554908e+18,Mon Apr 06 01:40:08 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0.0,256.0,USER_MENTION nana akuffoaddo ankasa lead heist bank spain like finish kyeer,0.0,0.2,0.8,0.0
RT @moen_tis: Nana Akuffo-Addo ankasa if it be am he lead the heist for the bank of Spain like them finish kyeer!!,1.2469759279820964e+18,Mon Apr 06 01:40:03 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,256.0,USER_MENTION nana akuffoaddo ankasa lead heist bank spain like finish kyeer,0.0,0.2,0.8,0.0
RT @Kev_Mens: Nana Akuffo-Addo said https://t.co/vgUF56RvHl,1.246975836898689e+18,Mon Apr 06 01:39:41 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,288.0,USER_MENTION nana akuffoaddo said URL,0.0,0.0,1.0,0.0
RT @Kev_Mens: Nana Akuffo-Addo said https://t.co/vgUF56RvHl,1.246975611438076e+18,Mon Apr 06 01:38:48 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,288.0,USER_MENTION nana akuffoaddo said URL,0.0,0.0,1.0,0.0
RT @daddys_girlT: The way Nana Akuffo Addo is performing so far dierr unless NDC send 1000 ghc momo to every Ghanaian citizen o because eei…,1.24697527768474e+18,Mon Apr 06 01:37:28 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,179.0,USER_MENTION way nana akuffo addo performing far dierr unless ndc send ghc momo every ghanaian citizen,0.0,0.1,1.0,1.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469752087135314e+18,Mon Apr 06 01:37:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @Prin__cee: Nana Akuffo Addo should just come out and say ""All e-learning activities are officially canceled"" then we close for the Dece…",1.246975180536189e+18,Mon Apr 06 01:37:05 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,231.0,USER_MENTION nana akuffo addo come say elearning activities officially canceled close,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469750285933363e+18,Mon Apr 06 01:36:29 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @AsieduMends: “This Too Shall Pass “ -H.E Nana Addo Danquah Akuffo Addo 

Quote of the week ❤️😁🇬🇭🔥🔥🔥 https://t.co/jeH4mjFNOZ",1.2469748313814262e+18,Mon Apr 06 01:35:42 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,158.0,USER_MENTION shall pass h.e nana addo danquah akuffo addo quote week URL,0.0,0.0,1.0,0.0
@StanleyMawu @novisid @BigDaddyCee7 Why akuffo addo dey use ein money?,1.2469747847365018e+18,Mon Apr 06 01:35:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.0,0.0,USER_MENTION USER_MENTION USER_MENTION akuffo addo dey use ein money,0.0,0.0,1.0,0.0
RT @Eddy_Acquah: It's just April but Nana Akuffo-Addo has already won the elections in advance. What a fantastic President. I stan ❤️,1.2469746745647677e+18,Mon Apr 06 01:35:04 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,21.0,USER_MENTION april nana akuffoaddo already elections advance fantastic president stan,0.0,0.6859999999999999,0.714,0.9
RT @BigDaddyCee7: #StayHomeSaveLives Akuffo Addo stop thinking abt 4More4Nana.U are too old to continue to be President. U try ur best but…,1.2469746475575951e+18,Mon Apr 06 01:34:58 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,7.0,USER_MENTION stayhomesavelives akuffo addo stop thinking abt old continue president u try ur best,0.12,0.778,0.652,0.25
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469745386357637e+18,Mon Apr 06 01:34:32 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.246974404644438e+18,Mon Apr 06 01:34:00 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
RT @BigDaddyCee7: #StayHomeSaveLives Npp supporters n some ppl who are happy n praising Akuffo Addo's speech tonight should be careful n wa…,1.24697434010257e+18,Mon Apr 06 01:33:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,4.0,USER_MENTION stayhomesavelives npp supporters n ppl happy n praising akuffo addos speech tonight careful n,0.0,0.865,0.485,1.0
RT @Kev_Mens: Nana Akuffo-Addo said https://t.co/vgUF56RvHl,1.246974276810543e+18,Mon Apr 06 01:33:29 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,288.0,USER_MENTION nana akuffoaddo said URL,0.0,0.0,1.0,0.0
RT @daddys_girlT: The way Nana Akuffo Addo is performing so far dierr unless NDC send 1000 ghc momo to every Ghanaian citizen o because eei…,1.2469741395351101e+18,Mon Apr 06 01:32:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,179.0,USER_MENTION way nana akuffo addo performing far dierr unless ndc send ghc momo every ghanaian citizen,0.0,0.1,1.0,1.0
"RT @Prin__cee: Nana Akuffo Addo should just come out and say ""All e-learning activities are officially canceled"" then we close for the Dece…",1.2469740433387438e+18,Mon Apr 06 01:32:34 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,231.0,USER_MENTION nana akuffo addo come say elearning activities officially canceled close,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469739670737756e+18,Mon Apr 06 01:32:16 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
RT @moen_tis: Nana Akuffo-Addo ankasa if it be am he lead the heist for the bank of Spain like them finish kyeer!!,1.2469739261709312e+18,Mon Apr 06 01:32:06 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,256.0,USER_MENTION nana akuffoaddo ankasa lead heist bank spain like finish kyeer,0.0,0.2,0.8,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.246973903660032e+18,Mon Apr 06 01:32:00 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @Nii_Adom233: Today if Akuffo Addo @NAkufoAddo says;

""My fellow Ghanaians, I have come to your homes once again""

He has to wait so tha…",1.2469738965968282e+18,Mon Apr 06 01:31:59 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,1.0,USER_MENTION today akuffo addo USER_MENTION says fellow ghanaians come homes wait,0.0,0.0,1.0,0.0
"RT @bernardomayne: Wait, hollup did I just hear akuffo addo @NAkufoAddo say government will absorb all the water bills for 2 months, or my…",1.246973845225046e+18,Mon Apr 06 01:31:47 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,1.0,USER_MENTION wait hollup hear akuffo addo USER_MENTION say government absorb water bills months,0.0,0.0,1.0,0.0
Akuffo Addo dey force,1.2469737890549391e+18,Mon Apr 06 01:31:33 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.0,0.0,akuffo addo dey force,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469737199579013e+18,Mon Apr 06 01:31:17 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469736153268388e+18,Mon Apr 06 01:30:52 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469735962721526e+18,Mon Apr 06 01:30:47 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ghtrendinglinks: Covid-19: Americans Showered Praises On President Akuffo Addo, Ask Ghanaians For Exchange of Presidents https://t.co/Y…",1.2469735035150377e+18,Mon Apr 06 01:30:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2.0,USER_MENTION covid19 americans showered praises president akuffo addo ask ghanaians exchange presidents URL,0.0,0.221,0.779,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469734970264576e+18,Mon Apr 06 01:30:23 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
RT @daddys_girlT: The way Nana Akuffo Addo is performing so far dierr unless NDC send 1000 ghc momo to every Ghanaian citizen o because eei…,1.2469734110978253e+18,Mon Apr 06 01:30:03 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,179.0,USER_MENTION way nana akuffo addo performing far dierr unless ndc send ghc momo every ghanaian citizen,0.0,0.1,1.0,1.0
RT @Kev_Mens: Nana Akuffo-Addo said https://t.co/vgUF56RvHl,1.2469734091978056e+18,Mon Apr 06 01:30:03 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,288.0,USER_MENTION nana akuffoaddo said URL,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.246973342009172e+18,Mon Apr 06 01:29:47 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"so if Mahama tap on the trends and see this, how will he breathe? 😂😂😂😂😂 Ghanaians are saying #4More4Nana Addo showb… https://t.co/l1Yac0nYEz",1.2469731748913807e+18,Mon Apr 06 01:29:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3.0,0.0,mahama tap trends see breathe ghanaians saying addo URL,0.0,0.0,1.0,0.0
"RT @AsieduMends: “This Too Shall Pass “ -H.E Nana Addo Danquah Akuffo Addo 

Quote of the week ❤️😁🇬🇭🔥🔥🔥 https://t.co/jeH4mjFNOZ",1.2469729769244467e+18,Mon Apr 06 01:28:19 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,158.0,USER_MENTION shall pass h.e nana addo danquah akuffo addo quote week URL,0.0,0.0,1.0,0.0
RT @Kev_Mens: Nana Akuffo-Addo said https://t.co/vgUF56RvHl,1.2469729714633892e+18,Mon Apr 06 01:28:18 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,288.0,USER_MENTION nana akuffoaddo said URL,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.246972874373632e+18,Mon Apr 06 01:27:55 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ASAMOAH_GYAN3: Happy Birthday to the Father of our Beloved Country, H.E Nana Addo Dankwa Akuffo-Addo, your visionary leadership is wort…",1.2469727260210627e+18,Mon Apr 06 01:27:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,110.0,USER_MENTION happy birthday father beloved country h.e nana addo dankwa akuffoaddo visionary leadership,0.0,1.26,0.49,1.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.246972719956136e+18,Mon Apr 06 01:27:18 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
